event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
LBN28577,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Kfar Roummane",33.3894,35.5017,1,"L'Orient Le Jour; National News Agency Lebanon; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out an airstrike targeting a house in Al Souwwan neighborhood in Kfar Roummane town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,7588
LBN28578,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Nabatiye,33.3789,35.4839,1,"An-Nahar; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike targeting a compound in Nabatiye city (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,23263
LBN28579,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,South,Tyr,,Chaaytiye,33.1966,35.2654,1,"Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Chaaytiye town (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Three individuals were killed in the attack.",3,,1730764853,5390
LBN28580,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Mayfadoun,33.3472,35.4764,2,"El Nashra; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Mayfadoun town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,4837
LBN28581,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Kfar Tebnit",33.3533,35.5128,2,"El Nashra; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Kfar Tebnit town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,5733
LBN28582,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Nabatiyeh El Faouqa",33.3618,35.4987,2,"El Nashra; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the vicinity of Nabatiyeh El Faouqa town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,11338
LBN28583,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Baalbek,34.0058,36.2181,1,"An-Nahar; El Nashra; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Baalbek city (Baalbek, Baalbek-Hermel). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. An individual was injured in the airstrike.",0,,1730764853,31706
LBN28584,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Douris,33.9878,36.1792,2,"An-Nahar; El Nashra; L'Orient Le Jour; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike targeting Al Ansar town in the vicinity of Douris town (Baalbek, Baalbek-Hermel). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,6769
LBN28585,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Boudai,34.0611,36.0611,1,"An-Nahar; El Nashra; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Boudai town (Baalbek, Baalbek-Hermel). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,4904
LBN28586,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Braytal,33.9342,36.1494,1,"An-Nahar; El Nashra; L'Orient Le Jour; Murr TV; National News Agency Lebanon",National,"On 26 October 2024, Israeli warplanes carried out an airstrike targeting a house in Braytal town (Baalbek, Baalbek-Hermel). The missile did not explode. The Lebanese Army intervened at the area. This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,8115
LBN28587,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Mayfadoun,33.3472,35.4764,1,"An-Nahar; El Nashra; L'Orient Le Jour; Murr TV",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Mayfadoun town (Al Nabatieh, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,4837
LBN28588,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Aamachki,33.9897,36.1989,1,"An-Nahar; El Nashra; L'Orient Le Jour; Murr TV",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Aamachki town (Baalbek, Baalbek-Hermel). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,610
LBN28589,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,"Al Nabi Sheet",33.8731,36.1117,1,"An-Nahar; El Nashra; L'Orient Le Jour; Murr TV",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Al Nabi Sheet town (Baalbek, Baalbek-Hermel). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,5215
LBN28590,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,"Tayr Debba",33.2757,35.2784,1,"L'Orient Le Jour",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Tayr Debba town (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,6385
LBN28591,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Jezzine,,Rihan,33.4445,35.567,2,"L'Orient Le Jour",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in the hills of Rihan town (Jezzine, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,2683
LBN28592,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,South,Tyr,,Qana,33.2088,35.2994,1,"L'Orient Le Jour",National,"On 26 October 2024, an Israeli drone targeted a car in Qana (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. One person was injured in the attack.",0,,1730764853,6311
LBN28593,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Jezzine,,Mahmoudiya,33.3868,35.5523,1,"L'Orient Le Jour",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Mahmoudiya town (Jezzine, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,14
LBN28594,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Mjadel,33.2286,35.3589,1,"L'Orient Le Jour",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Mjadel town (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,3693
LBN28595,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,Yater,33.1541,35.3302,1,"L'Orient Le Jour; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out an airstrike in Yater town (Bint Jbeil, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,1325
LBN28596,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Bint Jbeil",,"Kfar Dounin",33.2393,35.3927,1,"L'Orient Le Jour",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Kfar Dounin town (Bint Jbeil, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,2118
LBN28597,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Zebqine,33.1674,35.2586,1,"L'Orient Le Jour",National,"On 26 October 2024, Israeli warplanes carried out an airstrike in Zebqine town (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,1711
LBN28598,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Aabbassiye,33.2983,35.2821,1,"L'Orient Le Jour; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out an airstrike in Aabbassiye town (Tyr, South). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,4963
LBN28600,"26 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Hasbeiya,,"Kfar Chouba",33.3278,35.6925,1,"El Nashra; L'Orient Le Jour; Telegram","New media-National","On 26 October 2024, Israeli warplanes carried out an airstrike in Kfar Chouba town (Hasbeiya, Al Nabatieh). This event is part of what the Israeli army called its 'new phase' of its war on Gaza, amid hostilities against Hezbollah. Casualties Unknown.",0,,1730764853,2264
